ID,ArticleURL,ImageURL,TimeStamp,TempDist,KeywordInHeadline,RichContentCaption,FloodSense,ArtClass,ArtSubclass,ArtClassPred,ImgClass,ImgClassPred,BischkeFloodRelated
flood0306,https://www.mmtimes.com/news/11-killed-hpakant-township-flood.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/hpakant_0.jpg?itok=JZedZndn,2018-06-25T00:00:00Z,N,True,True,Water,TF,TF,TF,IX,IX,False
flood0307,https://www.mmtimes.com/news/ngos-urge-national-land-bank-climate-change-victims.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/ngo_0.jpg?itok=cbh2C2zA,2018-06-25T00:00:00Z,3,False,True,Water,TL,TL,TX,IF,<NA>,True
flood0308,https://www.mmtimes.com/news/landslides-threaten-iconic-mount-popa.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/popa.jpg?itok=FNECb1pV,2018-07-17T00:00:00Z,N,False,True,Water,TG,TG,TX,IX,<NA>,False
flood0309,https://www.mmtimes.com/news/hluttaw-discuss-ban-cattle-export.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/hltttaw.jpg?itok=nfAUnkEH,2018-07-25T00:00:00Z,1,False,True,Water,TX,TX,TX,IF,<NA>,True
flood0310,https://www.mmtimes.com/news/floods-displace-16000-kayin-state.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/floods-1.jpg?itok=G843ZHYc,2018-07-26T00:00:00Z,1,True,True,Water,TF,TF,TF,IF,IF,True
flood0311,https://www.mmtimes.com/news/state-counsellor-visits-flooded-kayin.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/flooded-3.jpg?itok=DeAWqNkR,2018-07-27T00:00:00Z,1,True,True,Water,TA,TA,TX,IP,<NA>,False
flood0312,https://www.mmtimes.com/news/president-urges-officials-change-ways.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/president_2.jpg?itok=PkrTlbyx,2018-07-30T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0313,https://www.mmtimes.com/news/five-dead-nearly-100000-displaced-myanmar-floods.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/flood-1.jpg?itok=yQk9tJXo,2018-07-30T00:00:00Z,N,True,True,Water,TF,TF,TF,IF,IF,True
flood0314,https://www.mmtimes.com/news/myanmar-flood-toll-rises-12.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/flood.jpg?itok=AxqXrOtG,2018-08-01T00:00:00Z,1,True,True,Water,TA,TA,TF,IF,IF,True
flood0315,https://www.mmtimes.com/news/asean-ready-provide-help-myanmar-floods.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/flood_0.jpg?itok=51u9bA0i,2018-08-02T00:00:00Z,N,True,True,Water,TA,TA,TA,IX,IX,False
flood0316,https://www.mmtimes.com/news/experts-have-low-expectations-new-rakhine-probe-panel.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/experts_2.jpg?itok=vpzrhoBf,2018-08-02T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0317,https://www.mmtimes.com/news/overflowing-dams-not-danger-collapsing.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/overflowing.jpg?itok=SUQonQOq,2018-08-03T00:00:00Z,N,False,True,Water,TT,TT,TX,IF,<NA>,True
flood0318,https://www.mmtimes.com/news/govt-readies-70000-baskets-seed-aid-paddy-farmers.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/govt.jpg?itok=BM1AlEtf,2018-08-03T00:00:00Z,N,False,True,Water,TA,TA,TA,IX,IX,True
flood0319,https://www.mmtimes.com/news/myanmar-couple-hits-jackpot-thailand-lottery.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/lottery.jpg?itok=nPmSC7RA,2018-08-06T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0320,https://www.mmtimes.com/news/brac-helps-flood-victims-bago-region.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/brac.jpg?itok=TIpTYMbB,2018-08-07T00:00:00Z,N,True,True,Water,TA,TA,TA,IX,IX,False
flood0321,https://www.mmtimes.com/news/myanmar-people-struggle-amid-floods.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/floods-1_0.jpg?itok=6Yz-kFe-,2018-08-07T00:00:00Z,N,True,True,Water,TF,TF,TA,IF,IF,False
flood0322,https://www.mmtimes.com/news/japan-assist-rehabilitation-strife-torn-rakhine-state.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/japan_10.jpg?itok=9Zcck53N,2018-08-08T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0323,https://www.mmtimes.com/news/pyin-oo-lwin-property-market-sees-pick.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/pyinoolwin.jpg?itok=10l2T7I1,2018-08-13T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0324,https://www.mmtimes.com/news/mandalay-artists-raise-funds-flood-victims.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/viticms.jpg?itok=9r4OOpwD,2018-08-14T00:00:00Z,1,True,True,Water,TA,TA,TA,IX,IX,False
flood0325,https://www.mmtimes.com/news/myanmar-seek-more-emergency-rice-aid-asean.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/asean_4.jpg?itok=0lHUEaod,2018-08-14T00:00:00Z,1,False,True,Water,TA,TA,TA,IX,IX,False
flood0326,https://www.mmtimes.com/news/tidal-surges-sweep-dozens-houses-mon-state.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/khan_ti-01540.jpg?itok=5i9-pXzM,2018-08-16T00:00:00Z,N,False,True,Water,TF,TF,TF,IF,IF,True
flood0327,https://www.mmtimes.com/news/mandalay-quadruple-fine-illegal-dumping.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/mandalay_7.jpg?itok=9PRz5jN7,2018-08-27T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0328,https://www.mmtimes.com/news/residents-urge-govt-halt-upper-yeywa-dam-project-shan.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/residents_0.jpg?itok=1B2PfRUk,2018-08-27T00:00:00Z,Other,False,True,Water,TX,TX_dam,TX,IX,<NA>,False
flood0329,https://www.mmtimes.com/news/close-encounter-one-treasures-myanmar.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/encounter-1.jpg?itok=qWk6z9Sw,2018-08-28T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0330,https://www.mmtimes.com/news/five-people-missing-27-villages-flooded-after-dam-spillway-collapses-bago.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/flood-1_1.jpg?itok=5gzPHeWk,2018-08-30T00:00:00Z,1,True,True,Water,TF,TF,TF,IF,IF,True
flood0331,https://www.mmtimes.com/news/crews-rush-replace-bridge-damaged-flood-dam-breech.html-0,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/t9.jpg?itok=MUy30vuL,2018-08-31T00:00:00Z,N,True,True,Water,TF,TF,TF,IX,IF,False
flood0332,https://www.mmtimes.com/news/golden-apple-snails-invade-village-rice-fields-spread-rapidly-ayeyarwady.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/u1.jpg?itok=p_ekUmQb,2018-08-31T00:00:00Z,N,False,True,Water,TX,TX_agriculture,TX,IX,<NA>,False
flood0333,https://www.mmtimes.com/news/mandalay-battles-littering-curse-and-clogged-drains.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/mandalay-1.jpg?itok=DHzm5PaB,2018-09-03T00:00:00Z,N,False,True,Water,TX,TX_drainage,TA,IF,<NA>,True
flood0334,https://www.mmtimes.com/news/cost-restore-iconic-mandalay-bridge-estimated-k14-billion.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/u-bein-bridge_1.jpg?itok=uNr8bsfX,2018-10-11T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0335,https://www.mmtimes.com/news/taking-cleaning-their-own-hands-mandalay.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/cleaning-1.jpg?itok=6ACz2ydl,2018-10-15T00:00:00Z,N,False,True,Water,TX,TX_drainage,TX,IX,<NA>,False
flood0336,https://www.mmtimes.com/news/better-disaster-management-vital-countrys-development.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/better_0.jpg?itok=rvLFqA9Z,2018-10-19T00:00:00Z,2,False,True,Water,TX,TX,TX,IF,<NA>,True
flood0337,https://www.mmtimes.com/news/greater-state-regional-effort-against-climate-change-urged.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/state-regional.jpg?itok=_tGdEkZn,2018-10-22T00:00:00Z,2,False,True,Water,TP,TP,TG,IF,<NA>,True
flood0338,https://www.mmtimes.com/news/evacuees-double-fighting-escalates-shan-village.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/shan-1.jpg?itok=LGlC4jNt,2018-10-31T00:00:00Z,N,False,True,Water,TX,TX_violence,TA,IX,<NA>,False
flood0339,https://www.mmtimes.com/news/govt-spends-emergency-funds-replace-bridge.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/bridge_1.jpg?itok=Ol47Aa-D,2018-11-14T00:00:00Z,2,False,True,Water,TA,TA,TX,IF,<NA>,True
flood0340,https://www.mmtimes.com/news/denmark-funds-mangrove-reforestation-rakhine.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/denmark.jpg?itok=WhbaV3Iw,2019-01-30T00:00:00Z,N,False,True,Water,TX,TX_forest_wetland,TX,IX,<NA>,False
flood0341,https://www.mmtimes.com/news/mine-waste-ruins-100-acres-rice-fields-sagaing.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/fields-1.jpg?itok=2kxpQP8z,2019-03-04T00:00:00Z,N,False,True,Other,TX,TX_agriculture,TA,IX,<NA>,False
flood0342,https://www.mmtimes.com/news/new-monster-wreaks-havoc-shan-state.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/shan-5.jpg?itok=Pax8xuPk,2019-03-14T00:00:00Z,N,False,True,Other,TX,TX,TX,IX,<NA>,False
flood0343,https://www.mmtimes.com/news/agency-urges-people-beware-windstorms-summer.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/summer-1_0.jpg?itok=S2fRqfsu,2019-04-11T00:00:00Z,2,False,True,Water,TX,TX,TX,ID,<NA>,False
flood0344,https://www.mmtimes.com/news/kachin-govt-urged-keep-eye-embankment-project.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/kachin_7.jpg?itok=mP1_HP-j,2019-04-22T00:00:00Z,N,False,True,Water,TX,TX,TA,IX,<NA>,False
flood0345,https://www.mmtimes.com/news/govt-raises-concern-air-quality-around-letpadaung-copper-mine-sagaing.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/letpadaung.jpg?itok=WpVzfloj,2019-05-06T00:00:00Z,3,False,True,Water,TX,TX_mining,TX,IX,<NA>,False
flood0346,https://www.mmtimes.com/news/traders-protest-draft-design-new-market.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/news-images/fire_5.jpg?itok=SUcagVWp,2019-06-04T00:00:00Z,3,False,True,Water,TX,TX,TX,ID,<NA>,False
flood0347,https://www.mmtimes.com/national-news/nay-pyi-taw/288-former-mayor-sparks-outrage-with-interview.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2012/637/agtheinlin.gif?itok=raFgNr3D,2012-07-30T00:00:00Z,3,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0348,https://www.mmtimes.com/national-news/nay-pyi-taw/4609-election-day-from-the-other-side.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2010/549/npt-vote.jpg?itok=STBrI6SZ,2010-11-15T00:00:00Z,N,False,True,Other,TX,TX_politics,TX,IX,<NA>,False
flood0349,https://www.mmtimes.com/national-news/nay-pyi-taw/8305-one-person-dies-in-lewe-floods.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2013/697/naypyitaw-flooding.jpg?itok=RKQSX_Zl,2013-09-29T00:00:00Z,1,True,True,Water,TF,TF,TF,IF,IF,True
flood0350,https://www.mmtimes.com/national-news/nay-pyi-taw/16033-speaker-hands-over-usdp-top-job-at-party-meeting.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di110/thura-u-shwe-mann-greets-people-during-a-donation-ceremony-for-flood-victims-in-nay-pyi-taw.jpg?itok=0TgmOXPH,2015-08-18T00:00:00Z,1,False,True,Water,TX,TX_politics,TX,IP,<NA>,False
flood0351,https://www.mmtimes.com/national-news/nay-pyi-taw/18924-outgoing-ministers-sweep-presidential-awards-night.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di231/-president-awards-sai-mauk-kham-1.jpg?itok=6Y0ajzO8,2016-02-11T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0352,https://www.mmtimes.com/national-news/nay-pyi-taw/19896-canada-to-restart-scholarships.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di272/5-canada-foreign-minister-1-ptp.jpg?itok=uYdaFbpL,2016-04-08T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0353,https://www.mmtimes.com/national-news/nay-pyi-taw/20645-embezzlement-allegations-dismissed-by-former-ministers.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di303/3-gems-conf_naing-wynn-htoon.jpg?itok=bRaAQZju,2016-06-03T00:00:00Z,1,False,True,Water,TX,TX_politics,TX,IP,<NA>,False
flood0354,https://www.mmtimes.com/national-news/nay-pyi-taw/23638-crops-homes-roads-destroyed-in-tatkon-flooding-after-dam-overflows.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di419/5-flooding-in-tatkone_ptp.jpg?itok=myPgL8-f,2016-11-14T00:00:00Z,1,True,True,Water,TF,TF,TF,IF,IF,True
flood0355,https://www.mmtimes.com/national-news/nay-pyi-taw/23962-nay-pyi-taw-s-fresh-produce-market-to-reopen-in-january.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di431/woman-buys-vegetables-at-market-of-naypyidaw.jpg?itok=K3DFxKe4,2016-11-30T00:00:00Z,N,False,True,Water,TX,TX_agriculture,TX,IX,<NA>,False
flood0356,https://www.mmtimes.com/national-news/nay-pyi-taw/25945-river-conservation-for-179-rivers-with-a-k4-4-billion.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2017/di536/river-conservation.jpg?itok=uYurYx5l,2017-05-12T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0357,https://www.mmtimes.com/national-news/nay-pyi-taw/26483-agricultural-exports-still-rely-on-neighbouring-markets.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2017/di564/agricultural.jpg?itok=-s02V2ig,2017-06-21T00:00:00Z,N,False,True,Water,TX,TX_agriculture,TX,IX,<NA>,False
flood0358,https://www.mmtimes.com/national-news/yangon/2337-record-flooding-forces-bago-evacuations.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2011/588/bago-flooding.jpg?itok=WlB5UQbU,2011-08-15T00:00:00Z,1,True,True,Water,TF,TF,TF,IF,IF,True
flood0359,https://www.mmtimes.com/national-news/yangon/2942-students-lend-a-hand-to-japan-relief-effort.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2012/573/when-the-going-gets-tough-graphic.jpg?itok=Cu-Uetbu,2011-05-02T00:00:00Z,N,False,True,Other,TX,TX,TX,IX,<NA>,False
flood0360,https://www.mmtimes.com/national-news/yangon/4281-ycdc-road-widening-to-continue.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2013/668/ycdc-roads.jpg?itok=14SZb8tC,2013-03-04T00:00:00Z,1,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0361,https://www.mmtimes.com/national-news/yangon/8031-yangon-to-get-reprieve-from-monsoon-in-early-october.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2013/693/shwe-pyi-thar-flooding.jpg?itok=vKq4w9oR,2013-09-01T00:00:00Z,1,False,True,Water,TT,TT,TT,IF,<NA>,True
flood0362,https://www.mmtimes.com/national-news/yangon/8857-lost-kingdom-the-forgotten-royal-family.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2013/705/hteik-su-phaya-gyi.jpg?itok=fIFJVU4-,2013-11-25T00:00:00Z,3,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0363,https://www.mmtimes.com/national-news/yangon/9787-ban-on-non-yangon-cars-angers-taxi-drivers.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2014/720/taxi-driver.jpg?itok=ksertv9P,2014-03-10T00:00:00Z,1,False,True,Other,TX,TX,TX,IX,<NA>,False
flood0364,https://www.mmtimes.com/national-news/yangon/10263-new-flood-prevention-committee-races-to-beat-rainy-season-arrival.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2014/727/north-dagon-prevent-flooding.jpg?itok=Ji3Z-8TH,2014-05-05T00:00:00Z,1,False,True,Water,TP,TP,TP,IX,<NA>,False
flood0365,https://www.mmtimes.com/national-news/yangon/12625-millions-to-miss-out-on-ycdc-vote.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2014/760/candidate-for-yangon-western-district-campaigns.jpg?itok=i8s3ixgR,2014-12-22T00:00:00Z,1,False,True,Water,TX,TX_politics,TX,IP,<NA>,False
flood0366,https://www.mmtimes.com/national-news/yangon/15354-lowest-traffic-fine-set-at-k30-000-in-draft-law.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di79/traffic-clogs-anawrahta-road-in-yangon.jpg?itok=aVkQOziX,2015-07-06T00:00:00Z,N,False,True,Other,TX,TX,TX,IX,<NA>,False
flood0367,https://www.mmtimes.com/national-news/yangon/16126-campaign-season-arrives-early-on-the-outskirts-of-yangon.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di114/nld-supporter-holds-up-a-poster-at-a-rally-in-thanlyin-yangon.jpg?itok=rC8nh4Hf,2015-08-24T00:00:00Z,1,False,True,Water,TX,TX_politics,TX,IX,<NA>,False
